user_id,register_date,country,native_language,target_languages,user_type,age_group,gender,learning_goal,cohort
HT_011133,2025-09-09,France,Italian,Korean|French|Portuguese,free,25-34,M,Hobby,2025-09
HT_011134,2025-09-29,South Korea,German,Spanish|French,free,18-24,Other,Hobby,2025-09
HT_011135,2025-05-27,Japan,English,Dutch,free,35-44,Other,Business,2025-05
HT_011136,2025-07-22,Australia,Arabic,Portuguese|Dutch,premium,18-24,Other,Immigration,2025-07
HT_011137,2026-01-11,Spain,Italian,English|Dutch|Portuguese,free,45+,F,Business,2026-01
HT_011138,2025-07-06,Spain,Russian,Chinese,free,35-44,M,Immigration,2025-07
HT_011139,2025-09-01,Japan,Chinese,Russian|Italian,premium,35-44,F,Travel,2025-09
HT_011140,2026-01-11,South Korea,Arabic,Russian,free,18-24,F,Travel,2026-01
HT_011141,2026-02-20,USA,Spanish,Japanese|French,free,25-34,F,Travel,2026-02
HT_011142,2025-05-23,Spain,Chinese,Italian|Korean|Spanish,premium,18-24,F,Hobby,2025-05
HT_011143,2025-12-10,Mexico,Korean,Japanese,free,18-24,F,Immigration,2025-12
HT_011144,2025-05-02,Australia,German,Spanish,free,25-34,F,Business,2025-05
HT_011145,2025-12-26,Brazil,Korean,Dutch|Arabic,premium,45+,M,Exam,2025-12
HT_011146,2026-01-21,South Korea,German,Spanish|Russian|Dutch,free,18-24,Other,Hobby,2026-01
HT_011147,2026-04-11,Australia,Arabic,Italian,free,25-34,F,Business,2026-04
HT_011148,2025-12-15,Canada,Korean,Japanese,free,25-34,F,Immigration,2025-12
HT_011149,2025-10-16,USA,Arabic,German|Portuguese,free,18-24,Other,Hobby,2025-10
HT_011150,2025-11-05,Australia,Portuguese,German|Dutch,free,35-44,M,Immigration,2025-11
HT_011151,2026-01-14,Japan,German,English|Korean,free,45+,F,Business,2026-01
HT_011152,2025-09-03,Mexico,Italian,English|Japanese,free,18-24,M,Travel,2025-09
HT_011153,2026-01-18,Japan,Spanish,English|Japanese,free,45+,Other,Immigration,2026-01
HT_011154,2025-09-17,Canada,Arabic,Korean|Dutch|Russian,free,25-34,M,Exam,2025-09
HT_011155,2026-01-17,Spain,Chinese,Arabic,free,18-24,F,Hobby,2026-01
HT_011156,2026-02-24,Spain,Russian,Italian|French|Spanish,free,45+,M,Immigration,2026-02
HT_011157,2026-01-03,Brazil,Spanish,French,free,18-24,M,Business,2026-01
HT_011158,2025-09-11,Brazil,Chinese,English,free,25-34,Other,Hobby,2025-09
HT_011159,2025-06-09,Brazil,English,German|Portuguese|French,free,25-34,F,Travel,2025-06
HT_011160,2025-12-26,South Korea,Italian,Russian|Arabic,premium,18-24,Other,Business,2025-12
HT_011161,2026-03-25,Canada,Arabic,English,free,18-24,M,Travel,2026-03
HT_011162,2025-05-23,Japan,Chinese,Spanish|German|English,free,35-44,M,Business,2025-05
HT_011163,2025-11-24,Spain,French,German,free,18-24,Other,Hobby,2025-11
HT_011164,2026-03-03,South Korea,English,Korean,premium,25-34,M,Hobby,2026-03
HT_011165,2025-05-22,UK,Arabic,Portuguese,free,18-24,Other,Travel,2025-05
HT_011166,2025-08-30,Germany,French,Russian|English|Portuguese,free,25-34,M,Hobby,2025-08
HT_011167,2025-05-14,China,French,Chinese|Korean,free,18-24,F,Travel,2025-05
HT_011168,2025-04-24,China,Dutch,French,free,45+,M,Exam,2025-04
HT_011169,2025-08-24,UK,Dutch,Russian,free,18-24,Other,Immigration,2025-08
HT_011170,2025-08-03,Canada,Dutch,French|Japanese|Italian,free,25-34,F,Immigration,2025-08
HT_011171,2025-08-14,Japan,Italian,English,free,18-24,F,Hobby,2025-08
HT_011172,2025-07-16,Spain,Dutch,French|English,premium,25-34,M,Hobby,2025-07
HT_011173,2025-12-28,Canada,Japanese,Spanish,premium,25-34,Other,Exam,2025-12
HT_011174,2026-04-12,China,German,Dutch,free,45+,F,Travel,2026-04
HT_011175,2026-03-13,Germany,Spanish,French,free,35-44,M,Hobby,2026-03
HT_011176,2025-10-12,China,Arabic,Portuguese,free,35-44,F,Hobby,2025-10
HT_011177,2026-01-13,China,French,German,free,25-34,F,Exam,2026-01
HT_011178,2026-02-27,Germany,Dutch,Portuguese|Chinese,free,25-34,F,Immigration,2026-02
HT_011179,2026-02-24,Mexico,German,Japanese,free,25-34,F,Travel,2026-02
HT_011180,2025-06-20,USA,Chinese,Spanish,free,25-34,M,Hobby,2025-06
HT_011181,2026-03-14,Mexico,Arabic,German|Portuguese,free,25-34,M,Hobby,2026-03
HT_011182,2026-02-05,Australia,English,Italian|French,free,25-34,M,Travel,2026-02
HT_011183,2025-06-09,Brazil,Korean,French|German|Italian,free,35-44,M,Immigration,2025-06
HT_011184,2026-01-16,USA,French,Dutch|Russian,free,45+,M,Travel,2026-01
HT_011185,2025-05-05,Brazil,Korean,Spanish,free,25-34,F,Immigration,2025-05
HT_011186,2025-07-04,China,Korean,Spanish|German|Italian,free,18-24,M,Travel,2025-07
HT_011187,2025-06-05,France,Russian,German|English,free,18-24,F,Hobby,2025-06
HT_011188,2025-11-14,Mexico,English,German|Arabic|Japanese,free,25-34,F,Business,2025-11
HT_011189,2025-08-20,South Korea,Arabic,French|Dutch,free,18-24,F,Immigration,2025-08
HT_011190,2025-08-01,Australia,German,Spanish,free,18-24,M,Hobby,2025-08
HT_011191,2025-12-20,Australia,English,French,free,45+,Other,Travel,2025-12
HT_011192,2026-01-25,South Korea,Italian,German|Korean|English,premium,25-34,Other,Exam,2026-01
HT_011193,2025-05-26,France,German,Korean|Chinese,free,45+,F,Immigration,2025-05
HT_011194,2025-11-15,Germany,Russian,German,free,45+,M,Travel,2025-11
HT_011195,2026-02-15,USA,Italian,Spanish|Dutch|English,free,18-24,F,Travel,2026-02
HT_011196,2026-01-22,UK,French,German|Japanese|Dutch,free,25-34,M,Exam,2026-01
HT_011197,2026-04-05,Germany,Dutch,Portuguese|Arabic|German,premium,18-24,Other,Travel,2026-04
HT_011198,2025-04-23,Canada,Arabic,Chinese,free,45+,Other,Business,2025-04
HT_011199,2025-08-24,USA,Russian,Korean|Italian|Dutch,free,25-34,M,Exam,2025-08
HT_011200,2026-03-07,Mexico,German,Dutch|Portuguese,free,18-24,M,Business,2026-03
HT_011201,2025-08-16,Mexico,Italian,Japanese|Chinese|Dutch,free,25-34,Other,Travel,2025-08
HT_011202,2026-01-05,Spain,Italian,Russian,free,35-44,F,Immigration,2026-01
HT_011203,2025-12-27,Australia,Spanish,Japanese|Chinese,free,18-24,F,Business,2025-12
HT_011204,2025-08-09,UK,English,Arabic|Portuguese|Dutch,premium,25-34,M,Business,2025-08
HT_011205,2026-02-25,South Korea,Arabic,English|Russian,free,18-24,M,Exam,2026-02
HT_011206,2025-08-10,Canada,Korean,Japanese|Chinese|Dutch,free,25-34,Other,Immigration,2025-08
HT_011207,2026-03-03,Australia,Japanese,Chinese|Russian,free,25-34,M,Travel,2026-03
HT_011208,2025-05-15,Brazil,English,Chinese|Korean,free,25-34,M,Immigration,2025-05
HT_011209,2025-05-09,Canada,French,Arabic|German|Korean,free,25-34,F,Immigration,2025-05
HT_011210,2026-03-07,Spain,Dutch,English,free,45+,F,Exam,2026-03
HT_011211,2026-01-10,France,Russian,Japanese,free,45+,M,Immigration,2026-01
HT_011212,2025-10-16,France,Korean,Spanish|Russian,free,35-44,Other,Business,2025-10
HT_011213,2026-01-09,Spain,Spanish,Chinese|Portuguese|German,free,25-34,Other,Travel,2026-01
HT_011214,2025-07-12,France,Dutch,German|English|Portuguese,free,25-34,F,Business,2025-07
HT_011215,2025-07-09,Australia,Italian,Portuguese,free,18-24,Other,Hobby,2025-07
HT_011216,2025-04-19,Japan,French,Dutch|German|Spanish,premium,25-34,Other,Travel,2025-04
HT_011217,2025-10-13,South Korea,Spanish,Japanese,free,25-34,M,Travel,2025-10
HT_011218,2025-11-27,Brazil,Russian,Chinese|Portuguese,premium,18-24,Other,Immigration,2025-11
HT_011219,2025-10-27,South Korea,Dutch,Arabic|Italian,free,18-24,F,Business,2025-10
HT_011220,2025-09-27,USA,Russian,Portuguese|English,free,18-24,F,Travel,2025-09
HT_011221,2025-08-02,Mexico,German,Chinese,free,18-24,F,Exam,2025-08
HT_011222,2025-09-29,Canada,Spanish,French|English|German,free,25-34,M,Business,2025-09
HT_011223,2026-02-10,Brazil,Dutch,Italian,free,25-34,M,Immigration,2026-02
HT_011224,2025-12-24,Australia,English,Japanese|Korean,premium,18-24,M,Travel,2025-12
HT_011225,2025-05-16,Japan,Arabic,English,free,25-34,Other,Business,2025-05
HT_011226,2025-07-24,Spain,English,Spanish|Chinese|Japanese,free,18-24,F,Business,2025-07
HT_011227,2025-05-27,Canada,Arabic,English|Russian|Korean,free,18-24,M,Hobby,2025-05
HT_011228,2026-01-02,Japan,Arabic,Dutch|French|German,free,25-34,Other,Exam,2026-01
HT_011229,2026-02-02,Germany,German,Russian|Chinese,free,35-44,Other,Business,2026-02
HT_011230,2025-05-09,Spain,Chinese,English|Spanish|Russian,free,18-24,M,Exam,2025-05
HT_011231,2025-12-03,China,English,Arabic|Spanish|Portuguese,free,18-24,Other,Hobby,2025-12
HT_011232,2025-09-08,South Korea,Japanese,German|Portuguese|Spanish,free,35-44,M,Business,2025-09
HT_011233,2025-09-02,Japan,Japanese,French|Portuguese,free,45+,F,Business,2025-09
HT_011234,2026-02-14,Spain,Arabic,Dutch|Russian,free,18-24,F,Travel,2026-02
HT_011235,2025-09-13,Brazil,Spanish,English,free,25-34,M,Exam,2025-09
HT_011236,2026-04-06,Mexico,Korean,Dutch,premium,25-34,M,Exam,2026-04
HT_011237,2025-08-28,China,Spanish,Italian|Dutch,free,35-44,F,Immigration,2025-08
HT_011238,2025-05-26,France,Dutch,Spanish,free,35-44,Other,Immigration,2025-05
HT_011239,2025-06-15,Australia,English,Korean,premium,35-44,Other,Hobby,2025-06
HT_011240,2025-06-11,South Korea,Korean,English|French,free,18-24,Other,Immigration,2025-06
HT_011241,2025-11-30,Germany,Russian,Italian|German|Chinese,free,25-34,Other,Travel,2025-11
HT_011242,2026-01-11,Spain,German,Korean|Portuguese,free,18-24,F,Immigration,2026-01
HT_011243,2025-08-07,USA,Japanese,Dutch|Russian|German,free,35-44,Other,Business,2025-08
HT_011244,2026-03-16,South Korea,Arabic,Korean|Russian,premium,35-44,F,Business,2026-03
HT_011245,2025-12-11,USA,Arabic,Chinese|Japanese,free,18-24,F,Hobby,2025-12
HT_011246,2025-11-15,Canada,English,Dutch|Korean,free,35-44,M,Immigration,2025-11
HT_011247,2025-11-26,Germany,English,Portuguese,free,25-34,F,Immigration,2025-11
HT_011248,2025-05-17,Japan,French,Japanese|German,free,18-24,M,Hobby,2025-05
HT_011249,2026-01-10,USA,Korean,Portuguese|Chinese|Spanish,free,18-24,F,Exam,2026-01
HT_011250,2026-03-17,UK,Japanese,Korean,free,18-24,F,Immigration,2026-03
HT_011251,2026-04-12,Mexico,Dutch,Korean|Portuguese,free,18-24,F,Travel,2026-04
HT_011252,2025-04-22,Mexico,Spanish,Chinese|English|Arabic,free,35-44,Other,Travel,2025-04
HT_011253,2025-04-19,UK,Dutch,English|Chinese|Portuguese,free,25-34,M,Immigration,2025-04
HT_011254,2026-01-15,France,Italian,English|German|French,free,18-24,F,Travel,2026-01
HT_011255,2026-02-17,Japan,Korean,Italian|Portuguese,free,18-24,M,Immigration,2026-02
HT_011256,2025-06-28,Canada,German,Korean|Spanish,premium,25-34,M,Travel,2025-06
HT_011257,2025-06-05,Mexico,Dutch,Korean,premium,45+,M,Exam,2025-06
HT_011258,2025-11-09,Brazil,Portuguese,Dutch|Chinese,free,25-34,Other,Immigration,2025-11
HT_011259,2026-03-22,France,Chinese,English,free,25-34,M,Immigration,2026-03
HT_011260,2025-10-16,China,Spanish,Arabic|Portuguese|Korean,free,25-34,Other,Business,2025-10
HT_011261,2026-03-06,Spain,Dutch,Chinese,free,18-24,Other,Business,2026-03
HT_011262,2025-11-27,Germany,English,Portuguese|Chinese,free,45+,M,Hobby,2025-11
HT_011263,2025-07-30,Brazil,Portuguese,Chinese|Japanese|German,free,18-24,M,Business,2025-07
HT_011264,2025-05-23,Germany,Dutch,Portuguese,free,25-34,M,Immigration,2025-05
HT_011265,2025-12-10,USA,Chinese,Russian|Spanish|English,free,18-24,F,Exam,2025-12
HT_011266,2025-09-05,UK,Korean,Arabic|Italian|Spanish,free,18-24,M,Immigration,2025-09
HT_011267,2025-12-11,Australia,Dutch,Spanish,free,25-34,M,Hobby,2025-12
HT_011268,2025-06-23,Spain,Russian,Portuguese|Japanese,free,18-24,M,Business,2025-06
HT_011269,2025-07-02,Germany,German,Japanese|Chinese|Portuguese,free,45+,F,Business,2025-07
HT_011270,2026-03-01,Germany,Dutch,Italian|Japanese,premium,25-34,M,Immigration,2026-03
HT_011271,2025-09-28,France,Russian,Chinese|Arabic|German,free,18-24,Other,Immigration,2025-09
HT_011272,2025-12-11,Australia,Japanese,Italian|Chinese|Spanish,free,25-34,F,Hobby,2025-12
HT_011273,2025-07-17,France,Portuguese,Spanish|Chinese,premium,18-24,F,Exam,2025-07
HT_011274,2025-09-24,Spain,Korean,Portuguese|English|Dutch,free,25-34,Other,Hobby,2025-09
HT_011275,2025-04-16,Germany,Italian,Portuguese|French,free,35-44,Other,Business,2025-04
HT_011276,2025-09-01,Brazil,Dutch,Russian|German|Chinese,free,18-24,M,Hobby,2025-09
HT_011277,2025-08-18,Japan,Portuguese,Spanish|French|Russian,free,45+,F,Immigration,2025-08
HT_011278,2026-03-19,Mexico,Russian,Japanese|English,premium,25-34,M,Hobby,2026-03
HT_011279,2026-03-29,Mexico,Russian,Japanese|English|Arabic,premium,18-24,Other,Business,2026-03
HT_011280,2025-12-01,China,English,Russian|Dutch,free,18-24,F,Hobby,2025-12
HT_011281,2026-01-05,USA,German,French,free,25-34,M,Exam,2026-01
HT_011282,2026-02-05,France,French,Portuguese,premium,18-24,F,Immigration,2026-02
HT_011283,2026-02-28,USA,Italian,Chinese|Korean,premium,18-24,Other,Business,2026-02
HT_011284,2026-01-10,China,Dutch,Russian|Arabic|Korean,free,18-24,M,Exam,2026-01
HT_011285,2025-07-15,Spain,Spanish,Japanese|Chinese|Portuguese,free,35-44,F,Business,2025-07
HT_011286,2025-12-08,Japan,German,Arabic|English,premium,18-24,M,Hobby,2025-12
HT_011287,2025-06-26,Mexico,Japanese,Arabic,premium,18-24,Other,Travel,2025-06
HT_011288,2025-05-08,Brazil,Spanish,Korean,free,25-34,Other,Exam,2025-05
HT_011289,2026-02-14,Australia,English,French|Dutch|Italian,premium,35-44,F,Business,2026-02
HT_011290,2025-10-04,Germany,French,Dutch,free,18-24,F,Immigration,2025-10
HT_011291,2025-11-07,Australia,Portuguese,Italian|Japanese,free,45+,Other,Travel,2025-11
HT_011292,2025-04-28,Australia,Japanese,Spanish|English|Arabic,free,25-34,F,Exam,2025-04
HT_011293,2025-10-29,Japan,Italian,English|Chinese,free,25-34,M,Exam,2025-10
HT_011294,2025-06-25,South Korea,Spanish,Russian|French,premium,25-34,M,Business,2025-06
HT_011295,2025-12-29,USA,Portuguese,Korean|Italian|Dutch,free,35-44,M,Immigration,2025-12
HT_011296,2025-05-24,South Korea,Italian,Chinese|Russian|Dutch,free,35-44,F,Business,2025-05
HT_011297,2026-03-10,Brazil,Arabic,Dutch,premium,18-24,Other,Business,2026-03
HT_011298,2025-11-05,UK,Italian,Portuguese|Arabic,free,25-34,Other,Business,2025-11
HT_011299,2025-08-14,Mexico,English,German|Portuguese|Russian,premium,25-34,M,Exam,2025-08
HT_011300,2025-04-17,UK,Spanish,Portuguese,free,45+,M,Travel,2025-04
HT_011301,2025-04-23,Spain,Japanese,English|Arabic,free,25-34,M,Business,2025-04
HT_011302,2026-02-15,Canada,French,English,free,25-34,F,Travel,2026-02
HT_011303,2025-08-06,Germany,French,Italian,free,25-34,F,Exam,2025-08
HT_011304,2025-06-22,Spain,English,Japanese|Chinese|Portuguese,free,45+,Other,Travel,2025-06
HT_011305,2025-07-15,Canada,Chinese,Russian|Portuguese,free,18-24,F,Hobby,2025-07
HT_011306,2025-11-30,Japan,Portuguese,Dutch|Italian|Arabic,free,25-34,Other,Hobby,2025-11
HT_011307,2026-01-28,Spain,Spanish,Italian,free,18-24,Other,Business,2026-01
HT_011308,2025-09-02,Spain,Russian,English|French|Italian,free,45+,M,Exam,2025-09
HT_011309,2025-11-07,UK,Italian,Russian|Japanese|English,free,45+,M,Exam,2025-11
HT_011310,2026-03-22,Spain,Spanish,French,free,25-34,M,Exam,2026-03
HT_011311,2026-03-15,Mexico,Dutch,Korean,free,18-24,Other,Hobby,2026-03
HT_011312,2025-06-15,Canada,French,Japanese,free,18-24,Other,Business,2025-06
HT_011313,2026-01-03,Japan,Russian,Korean|Spanish,free,25-34,F,Hobby,2026-01
HT_011314,2025-09-20,South Korea,Chinese,Arabic,free,35-44,M,Immigration,2025-09
HT_011315,2026-03-14,Japan,Spanish,Russian,premium,18-24,M,Travel,2026-03
HT_011316,2025-08-23,Germany,Portuguese,Russian|English,premium,25-34,Other,Immigration,2025-08
HT_011317,2025-11-12,Spain,German,English,free,35-44,M,Exam,2025-11
HT_011318,2025-12-06,Spain,Portuguese,German,free,25-34,M,Exam,2025-12
HT_011319,2025-12-28,Germany,Portuguese,Chinese|Russian|Italian,free,35-44,M,Exam,2025-12
HT_011320,2025-06-29,China,English,Italian|Arabic,free,18-24,F,Hobby,2025-06
HT_011321,2025-10-24,UK,English,Korean|Japanese|Portuguese,free,25-34,Other,Immigration,2025-10
HT_011322,2025-10-18,Mexico,Portuguese,Arabic|Dutch|Korean,premium,35-44,Other,Hobby,2025-10
HT_011323,2025-10-09,Spain,German,French,free,25-34,Other,Hobby,2025-10
HT_011324,2025-09-12,USA,Arabic,Russian|Portuguese,free,25-34,M,Immigration,2025-09
HT_011325,2026-01-13,Mexico,Russian,Chinese,free,18-24,M,Business,2026-01
HT_011326,2026-04-02,Japan,Russian,Korean,free,25-34,F,Exam,2026-04
HT_011327,2025-07-16,France,Dutch,French|German,free,18-24,F,Hobby,2025-07
HT_011328,2025-07-21,China,English,Russian,free,18-24,F,Immigration,2025-07
HT_011329,2025-12-30,Germany,German,Russian,free,35-44,Other,Business,2025-12
HT_011330,2025-11-06,Mexico,Portuguese,Arabic|Japanese,premium,18-24,F,Immigration,2025-11
HT_011331,2025-07-12,Australia,English,Spanish|French,premium,25-34,F,Business,2025-07
HT_011332,2026-01-16,Brazil,German,Spanish,free,18-24,Other,Exam,2026-01
HT_011333,2025-09-21,South Korea,Dutch,Japanese,free,18-24,Other,Exam,2025-09
HT_011334,2025-11-02,UK,Italian,Korean|French|English,free,18-24,M,Exam,2025-11
HT_011335,2025-12-25,Germany,German,Arabic|English|Italian,free,25-34,F,Immigration,2025-12
HT_011336,2025-05-27,Japan,Dutch,Spanish,free,18-24,Other,Exam,2025-05
HT_011337,2026-04-08,China,Chinese,Portuguese|Korean|Spanish,premium,35-44,M,Business,2026-04
HT_011338,2025-12-19,Canada,French,Spanish|Korean|English,premium,25-34,M,Hobby,2025-12
HT_011339,2025-07-21,Canada,Portuguese,Arabic|Russian,free,25-34,F,Business,2025-07
HT_011340,2026-02-15,Canada,Spanish,Korean|Arabic,free,45+,M,Immigration,2026-02
HT_011341,2025-11-10,Spain,Dutch,Russian|Portuguese,free,45+,Other,Exam,2025-11
HT_011342,2026-04-04,Australia,Japanese,English|Korean,premium,25-34,F,Exam,2026-04
HT_011343,2025-05-07,Japan,Spanish,Japanese,premium,25-34,M,Travel,2025-05
HT_011344,2025-04-26,France,German,Japanese|Arabic,free,25-34,Other,Immigration,2025-04
HT_011345,2025-07-06,Australia,Chinese,Arabic|English|Portuguese,free,18-24,Other,Exam,2025-07
HT_011346,2025-12-27,Germany,Korean,Italian|Japanese,free,45+,F,Business,2025-12
HT_011347,2025-12-02,Mexico,German,Korean|Spanish|Arabic,free,35-44,F,Travel,2025-12
HT_011348,2025-06-08,UK,Portuguese,Japanese|Chinese|Dutch,free,18-24,M,Immigration,2025-06
HT_011349,2025-12-04,Spain,Portuguese,Arabic,free,25-34,M,Exam,2025-12
HT_011350,2026-03-08,France,Italian,Dutch|Spanish|Korean,free,25-34,F,Hobby,2026-03
HT_011351,2026-02-07,UK,French,Russian|German,free,35-44,F,Exam,2026-02
HT_011352,2025-06-29,UK,Spanish,Italian,free,35-44,Other,Hobby,2025-06
HT_011353,2025-08-20,Brazil,Japanese,Portuguese|Chinese,free,25-34,F,Travel,2025-08
HT_011354,2025-04-22,Japan,Italian,Chinese|Korean,free,35-44,F,Exam,2025-04
HT_011355,2025-07-27,Japan,Japanese,Arabic,free,25-34,F,Business,2025-07
HT_011356,2026-02-23,Germany,Russian,Portuguese|French|Chinese,free,45+,M,Business,2026-02
HT_011357,2026-02-12,Germany,Dutch,German,free,18-24,F,Immigration,2026-02
HT_011358,2025-11-02,USA,Korean,Spanish|Arabic|German,free,25-34,F,Travel,2025-11
HT_011359,2025-08-14,Spain,Arabic,Dutch|German|Russian,free,35-44,Other,Exam,2025-08
HT_011360,2025-07-27,Germany,French,Japanese|Korean,free,35-44,F,Business,2025-07
HT_011361,2026-04-04,South Korea,French,Arabic,free,18-24,Other,Business,2026-04
HT_011362,2025-07-01,Canada,Spanish,Dutch|Chinese,free,25-34,F,Travel,2025-07
HT_011363,2025-12-05,USA,Portuguese,Arabic|Chinese|German,free,35-44,Other,Immigration,2025-12
HT_011364,2025-05-18,France,Chinese,Russian|Japanese,premium,25-34,M,Immigration,2025-05
HT_011365,2025-11-29,Canada,English,Arabic|Russian|Japanese,free,18-24,Other,Exam,2025-11
HT_011366,2025-10-17,Canada,Portuguese,Japanese|German,free,45+,F,Immigration,2025-10
HT_011367,2025-11-08,China,German,French,premium,25-34,M,Hobby,2025-11
HT_011368,2025-04-26,UK,Japanese,Chinese|Portuguese,free,18-24,M,Exam,2025-04
HT_011369,2025-05-26,Japan,German,Arabic,free,18-24,F,Hobby,2025-05
HT_011370,2025-08-11,Mexico,Korean,Dutch|German,premium,25-34,Other,Exam,2025-08
HT_011371,2026-03-03,Japan,Chinese,Russian,premium,35-44,F,Travel,2026-03
HT_011372,2026-03-29,France,Chinese,Japanese,free,25-34,Other,Exam,2026-03
HT_011373,2025-09-08,Japan,Portuguese,Arabic,free,25-34,F,Hobby,2025-09
HT_011374,2025-11-22,Mexico,Dutch,French|English|Portuguese,free,18-24,M,Business,2025-11
HT_011375,2026-03-17,Spain,German,Spanish,free,25-34,F,Exam,2026-03
HT_011376,2025-04-30,France,Russian,Japanese|English|German,free,18-24,M,Business,2025-04
HT_011377,2026-02-15,Brazil,German,Italian,free,18-24,F,Immigration,2026-02
