pair_id,user_a_id,user_b_id,pair_date,match_success,response_time_hours,conversation_duration_min,messages_exchanged,pair_rating
PAIR_002013,HT_010489,HT_014934,2026-01-09,1,0.11,5.52,5,
PAIR_002014,HT_015081,HT_019665,2025-08-15,0,,,0,
PAIR_002015,HT_018085,HT_015985,2025-10-16,0,,,0,
PAIR_002016,HT_016182,HT_013623,2026-01-13,0,,,0,
PAIR_002017,HT_013823,HT_010541,2026-03-10,0,,,0,
PAIR_002018,HT_017259,HT_014549,2025-05-16,1,0.29,8.89,8,5.0
PAIR_002019,HT_017827,HT_016077,2025-11-07,0,,,0,
PAIR_002020,HT_014393,HT_019535,2026-01-11,0,,,0,
PAIR_002021,HT_018717,HT_014048,2026-04-08,0,,,0,
PAIR_002022,HT_013456,HT_014214,2025-12-29,1,0.61,24.19,4,3.0
PAIR_002023,HT_010242,HT_016717,2026-03-22,0,,,0,
PAIR_002024,HT_016804,HT_016419,2026-01-24,0,,,0,
PAIR_002025,HT_015256,HT_018861,2025-09-08,1,0.09,1.5,13,4.0
PAIR_002026,HT_017273,HT_013975,2026-02-17,0,,,0,
PAIR_002027,HT_014609,HT_019010,2026-02-17,0,,,0,
PAIR_002028,HT_018702,HT_011987,2025-07-17,1,0.42,13.04,7,4.0
PAIR_002029,HT_018749,HT_011204,2025-10-23,0,,,0,
PAIR_002030,HT_010242,HT_013463,2025-04-26,0,,,0,
PAIR_002031,HT_019047,HT_012972,2025-07-21,0,,,0,
PAIR_002032,HT_016690,HT_011427,2026-02-23,0,,,0,
PAIR_002033,HT_019816,HT_013407,2025-12-26,1,2.38,23.08,5,
PAIR_002034,HT_019017,HT_014492,2025-06-11,1,0.04,29.84,8,5.0
PAIR_002035,HT_012707,HT_014120,2025-08-05,0,,,0,
PAIR_002036,HT_013517,HT_011238,2026-02-21,1,0.57,45.18,6,3.0
PAIR_002037,HT_012458,HT_018662,2025-06-09,0,,,0,
PAIR_002038,HT_017938,HT_011685,2025-12-08,1,2.73,48.74,7,
PAIR_002039,HT_017341,HT_011834,2025-07-17,1,0.8,41.27,6,4.0
PAIR_002040,HT_013614,HT_013969,2026-04-04,1,0.97,8.4,10,
PAIR_002041,HT_018996,HT_014916,2025-05-31,0,,,0,
PAIR_002042,HT_011229,HT_012757,2026-02-04,1,0.01,2.6,7,
PAIR_002043,HT_016442,HT_011712,2025-10-25,0,,,0,
PAIR_002044,HT_017114,HT_014563,2025-09-09,1,0.37,13.98,9,3.0
PAIR_002045,HT_013483,HT_015231,2025-06-23,0,,,0,
PAIR_002046,HT_014849,HT_016645,2025-04-17,0,,,0,
PAIR_002047,HT_015578,HT_017248,2025-08-23,1,0.3,21.29,6,3.0
PAIR_002048,HT_018216,HT_019682,2025-04-30,1,0.07,72.61,8,5.0
PAIR_002049,HT_019664,HT_013199,2025-11-16,1,1.35,13.37,11,5.0
PAIR_002050,HT_015983,HT_014212,2025-12-04,1,8.54,41.25,11,3.0
PAIR_002051,HT_017552,HT_015661,2025-11-29,0,,,0,
PAIR_002052,HT_014446,HT_018647,2025-06-29,1,2.38,26.36,3,3.0
PAIR_002053,HT_010245,HT_012426,2025-06-20,0,,,0,
PAIR_002054,HT_011460,HT_017819,2025-07-28,0,,,0,
PAIR_002055,HT_016512,HT_011657,2025-12-06,1,0.58,41.48,6,4.0
PAIR_002056,HT_014668,HT_016104,2025-10-16,0,,,0,
PAIR_002057,HT_014033,HT_018772,2026-01-18,1,5.33,14.66,14,5.0
PAIR_002058,HT_012902,HT_018310,2025-07-05,0,,,0,
PAIR_002059,HT_011730,HT_014460,2026-02-04,1,0.91,38.5,12,4.0
PAIR_002060,HT_010345,HT_015335,2025-08-07,0,,,0,
PAIR_002061,HT_015270,HT_013329,2026-03-19,0,,,0,
PAIR_002062,HT_016909,HT_017964,2026-01-08,1,10.81,19.79,13,
PAIR_002063,HT_015181,HT_012165,2025-10-29,1,1.71,34.62,9,5.0
PAIR_002064,HT_015848,HT_012234,2025-07-03,0,,,0,
PAIR_002065,HT_010433,HT_010725,2025-08-17,1,0.01,6.99,6,4.0
PAIR_002066,HT_015064,HT_011850,2026-01-01,0,,,0,
PAIR_002067,HT_012839,HT_014521,2025-09-02,0,,,0,
PAIR_002068,HT_017595,HT_010260,2025-08-03,1,0.12,19.3,10,3.0
PAIR_002069,HT_019763,HT_018140,2026-01-20,0,,,0,
PAIR_002070,HT_010597,HT_015264,2026-03-18,0,,,0,
PAIR_002071,HT_017263,HT_012981,2025-12-24,0,,,0,
PAIR_002072,HT_015605,HT_010112,2026-02-08,1,0.7,17.28,7,
PAIR_002073,HT_019172,HT_012342,2025-06-09,0,,,0,
PAIR_002074,HT_014769,HT_018372,2025-06-19,1,0.93,29.82,4,
PAIR_002075,HT_018737,HT_011626,2025-11-14,0,,,0,
PAIR_002076,HT_015085,HT_013793,2025-05-02,1,0.37,10.21,3,4.0
PAIR_002077,HT_012522,HT_017745,2025-08-01,1,0.65,96.08,10,5.0
PAIR_002078,HT_012184,HT_010079,2025-10-01,0,,,0,
PAIR_002079,HT_017351,HT_018727,2025-08-31,0,,,0,
PAIR_002080,HT_013469,HT_015459,2025-11-09,0,,,0,
PAIR_002081,HT_017617,HT_012428,2025-09-09,0,,,0,
PAIR_002082,HT_015372,HT_011981,2026-03-10,0,,,0,
PAIR_002083,HT_019110,HT_013166,2026-03-31,1,0.01,14.4,5,4.0
PAIR_002084,HT_010895,HT_010426,2026-02-18,0,,,0,
PAIR_002085,HT_014396,HT_014216,2025-05-18,0,,,0,
PAIR_002086,HT_016161,HT_015251,2026-02-10,0,,,0,
PAIR_002087,HT_018342,HT_010045,2025-08-26,0,,,0,
PAIR_002088,HT_012895,HT_012772,2025-06-22,1,2.17,19.19,8,3.0
PAIR_002089,HT_019134,HT_015653,2025-08-27,0,,,0,
PAIR_002090,HT_015667,HT_015320,2025-10-01,0,,,0,
PAIR_002091,HT_011487,HT_011522,2026-01-01,1,0.36,58.66,9,5.0
PAIR_002092,HT_016952,HT_011041,2026-01-22,1,2.77,12.57,5,
PAIR_002093,HT_015995,HT_014945,2025-08-22,0,,,0,
PAIR_002094,HT_017573,HT_019206,2025-07-14,1,1.33,6.38,8,3.0
PAIR_002095,HT_015010,HT_017674,2025-05-05,0,,,0,
PAIR_002096,HT_018475,HT_015169,2025-11-23,0,,,0,
PAIR_002097,HT_019965,HT_011074,2025-07-28,0,,,0,
PAIR_002098,HT_010914,HT_016897,2025-04-29,1,0.79,59.6,9,5.0
PAIR_002099,HT_016616,HT_017549,2025-09-15,1,1.87,53.33,9,5.0
PAIR_002100,HT_012841,HT_013488,2026-01-31,1,0.55,23.65,4,5.0
PAIR_002101,HT_017641,HT_015470,2025-04-24,0,,,0,
PAIR_002102,HT_012758,HT_015838,2026-02-03,0,,,0,
PAIR_002103,HT_018913,HT_016388,2025-08-13,0,,,0,
PAIR_002104,HT_019790,HT_010572,2025-09-19,1,2.66,31.29,7,3.0
PAIR_002105,HT_010465,HT_014466,2026-02-12,1,1.65,43.0,7,5.0
PAIR_002106,HT_017632,HT_014599,2025-10-12,1,2.83,47.08,7,3.0
PAIR_002107,HT_011676,HT_018249,2026-03-12,1,1.75,23.3,12,5.0
PAIR_002108,HT_013195,HT_011280,2026-01-02,0,,,0,
PAIR_002109,HT_011936,HT_017841,2025-07-27,1,1.17,61.39,7,5.0
PAIR_002110,HT_015788,HT_011732,2025-07-28,0,,,0,
PAIR_002111,HT_016348,HT_013878,2025-09-28,0,,,0,
PAIR_002112,HT_016588,HT_019963,2026-01-31,0,,,0,
PAIR_002113,HT_015638,HT_011309,2025-06-19,0,,,0,
PAIR_002114,HT_019941,HT_019931,2025-09-16,1,0.35,91.67,12,3.0
PAIR_002115,HT_014120,HT_019313,2025-07-08,0,,,0,
PAIR_002116,HT_010918,HT_014023,2025-12-16,1,0.61,2.77,4,4.0
PAIR_002117,HT_016302,HT_012877,2026-01-21,0,,,0,
PAIR_002118,HT_015331,HT_014231,2025-08-07,1,0.38,27.66,4,
PAIR_002119,HT_011197,HT_010536,2025-06-20,0,,,0,
PAIR_002120,HT_017442,HT_011312,2025-05-23,0,,,0,
PAIR_002121,HT_014225,HT_011171,2025-05-11,0,,,0,
PAIR_002122,HT_017203,HT_011756,2025-09-23,0,,,0,
PAIR_002123,HT_017383,HT_014448,2026-03-12,1,4.43,18.62,9,5.0
PAIR_002124,HT_010069,HT_012996,2025-04-17,1,0.25,28.77,10,
PAIR_002125,HT_016439,HT_014183,2026-03-30,1,0.99,19.83,8,
PAIR_002126,HT_015916,HT_012579,2026-03-22,0,,,0,
PAIR_002127,HT_011252,HT_013086,2025-10-23,0,,,0,
PAIR_002128,HT_012105,HT_011746,2025-11-04,1,1.29,34.31,7,5.0
PAIR_002129,HT_018240,HT_012803,2026-02-15,1,1.44,13.73,12,5.0
PAIR_002130,HT_015746,HT_018326,2025-05-22,0,,,0,
PAIR_002131,HT_014347,HT_011538,2025-11-23,0,,,0,
PAIR_002132,HT_010163,HT_017545,2025-05-07,0,,,0,
PAIR_002133,HT_015250,HT_013257,2025-06-08,0,,,0,
PAIR_002134,HT_019357,HT_019812,2025-12-05,0,,,0,
PAIR_002135,HT_019771,HT_019880,2025-07-24,0,,,0,
PAIR_002136,HT_010363,HT_019757,2025-05-31,0,,,0,
PAIR_002137,HT_011617,HT_018053,2025-10-05,0,,,0,
PAIR_002138,HT_014921,HT_012277,2025-12-14,0,,,0,
PAIR_002139,HT_010138,HT_018452,2026-03-03,1,0.29,15.48,7,4.0
PAIR_002140,HT_016074,HT_018844,2026-02-26,0,,,0,
PAIR_002141,HT_015222,HT_010132,2025-09-15,1,0.53,7.39,5,4.0
PAIR_002142,HT_012611,HT_010708,2025-05-05,1,1.99,26.66,8,
PAIR_002143,HT_016246,HT_013380,2025-11-01,0,,,0,
PAIR_002144,HT_018373,HT_013765,2026-02-05,0,,,0,
PAIR_002145,HT_013730,HT_013966,2025-08-09,1,2.27,79.0,11,
PAIR_002146,HT_011683,HT_015434,2025-08-28,1,1.58,33.56,7,
PAIR_002147,HT_014541,HT_014065,2025-06-28,0,,,0,
PAIR_002148,HT_012279,HT_010384,2025-04-18,0,,,0,
PAIR_002149,HT_013711,HT_015022,2025-06-22,0,,,0,
PAIR_002150,HT_013806,HT_018304,2026-04-08,0,,,0,
PAIR_002151,HT_011483,HT_016601,2026-01-21,0,,,0,
PAIR_002152,HT_015761,HT_013762,2026-04-03,1,2.4,40.09,9,
PAIR_002153,HT_015985,HT_013802,2025-10-13,0,,,0,
PAIR_002154,HT_019055,HT_010739,2026-01-03,0,,,0,
PAIR_002155,HT_013066,HT_017020,2025-05-13,1,1.27,22.25,10,5.0
PAIR_002156,HT_010671,HT_015410,2026-02-07,0,,,0,
PAIR_002157,HT_011348,HT_012054,2025-11-13,1,1.13,7.6,4,
PAIR_002158,HT_017327,HT_016654,2025-04-29,0,,,0,
PAIR_002159,HT_011559,HT_010610,2025-07-17,1,0.31,20.77,11,3.0
PAIR_002160,HT_019128,HT_019874,2025-10-14,1,2.58,25.2,9,
PAIR_002161,HT_016514,HT_015837,2026-04-09,0,,,0,
PAIR_002162,HT_016449,HT_015698,2025-07-16,1,0.51,11.21,4,
PAIR_002163,HT_016407,HT_015310,2025-12-15,0,,,0,
PAIR_002164,HT_012418,HT_014937,2025-07-25,0,,,0,
PAIR_002165,HT_015943,HT_016845,2025-10-26,1,1.07,38.62,9,4.0
PAIR_002166,HT_017597,HT_018656,2025-12-09,1,0.86,9.09,11,5.0
PAIR_002167,HT_012444,HT_019614,2026-02-18,0,,,0,
PAIR_002168,HT_015725,HT_015229,2026-03-19,0,,,0,
PAIR_002169,HT_013513,HT_012698,2025-11-29,1,3.09,29.15,6,5.0
PAIR_002170,HT_019268,HT_014810,2025-09-25,1,0.96,16.95,13,3.0
PAIR_002171,HT_010124,HT_012264,2025-11-29,0,,,0,
PAIR_002172,HT_019396,HT_017991,2026-02-03,0,,,0,
PAIR_002173,HT_015034,HT_012665,2025-09-08,1,3.96,53.6,9,
PAIR_002174,HT_015003,HT_013781,2025-05-22,1,2.74,96.69,6,5.0
PAIR_002175,HT_016928,HT_018125,2025-05-01,1,0.63,26.57,9,5.0
PAIR_002176,HT_014940,HT_019735,2025-06-24,1,1.08,7.15,9,
PAIR_002177,HT_013358,HT_016521,2025-07-19,0,,,0,
PAIR_002178,HT_014459,HT_010520,2025-10-28,0,,,0,
PAIR_002179,HT_014853,HT_018430,2025-11-22,0,,,0,
PAIR_002180,HT_011649,HT_012438,2025-06-28,0,,,0,
PAIR_002181,HT_012540,HT_010919,2025-07-24,0,,,0,
PAIR_002182,HT_011806,HT_018870,2026-04-06,1,2.05,30.17,12,
PAIR_002183,HT_011623,HT_016390,2026-03-27,0,,,0,
PAIR_002184,HT_013367,HT_012272,2026-02-03,0,,,0,
PAIR_002185,HT_013911,HT_017117,2025-09-27,0,,,0,
PAIR_002186,HT_017026,HT_017837,2026-03-23,0,,,0,
PAIR_002187,HT_011636,HT_018011,2025-08-23,1,2.26,29.35,8,
PAIR_002188,HT_015343,HT_019212,2025-08-23,0,,,0,
PAIR_002189,HT_011187,HT_018414,2025-10-06,0,,,0,
PAIR_002190,HT_012842,HT_016267,2026-01-01,0,,,0,
PAIR_002191,HT_011884,HT_018215,2025-11-11,0,,,0,
PAIR_002192,HT_017487,HT_019449,2025-08-02,1,1.41,24.8,11,4.0
PAIR_002193,HT_016510,HT_013164,2025-09-25,1,2.5,4.11,6,3.0
PAIR_002194,HT_013901,HT_017964,2025-06-08,0,,,0,
PAIR_002195,HT_016057,HT_016476,2025-04-30,1,3.78,15.78,5,5.0
PAIR_002196,HT_014590,HT_018798,2025-09-15,1,0.3,8.94,3,3.0
PAIR_002197,HT_017806,HT_018230,2025-05-08,0,,,0,
PAIR_002198,HT_018086,HT_018220,2026-03-01,0,,,0,
PAIR_002199,HT_010576,HT_015337,2026-03-24,0,,,0,
PAIR_002200,HT_010335,HT_011728,2026-03-12,1,0.05,33.06,8,
PAIR_002201,HT_018341,HT_019555,2025-12-24,0,,,0,
PAIR_002202,HT_012077,HT_018357,2025-08-28,1,0.79,87.18,11,4.0
PAIR_002203,HT_014326,HT_017289,2026-01-23,0,,,0,
PAIR_002204,HT_013047,HT_010890,2025-07-26,0,,,0,
PAIR_002205,HT_013752,HT_010707,2026-03-09,0,,,0,
PAIR_002206,HT_019969,HT_016812,2025-04-23,1,4.45,12.7,7,3.0
PAIR_002207,HT_012886,HT_014657,2026-02-10,0,,,0,
PAIR_002208,HT_012014,HT_011035,2025-07-26,1,1.65,10.59,13,4.0
PAIR_002209,HT_017850,HT_016983,2025-08-09,0,,,0,
PAIR_002210,HT_013930,HT_012604,2026-01-28,0,,,0,
PAIR_002211,HT_017027,HT_011846,2025-11-04,1,0.22,24.02,6,3.0
PAIR_002212,HT_017664,HT_012310,2025-07-18,1,2.44,21.06,14,4.0
PAIR_002213,HT_010162,HT_017541,2025-06-18,1,1.51,54.32,8,4.0
PAIR_002214,HT_018509,HT_014516,2026-03-30,0,,,0,
PAIR_002215,HT_014912,HT_012751,2025-07-22,0,,,0,
PAIR_002216,HT_012053,HT_012569,2025-11-17,0,,,0,
PAIR_002217,HT_012932,HT_011569,2025-12-09,0,,,0,
PAIR_002218,HT_019117,HT_013074,2025-10-21,1,2.41,96.07,11,3.0
PAIR_002219,HT_018857,HT_016685,2025-05-13,1,2.79,48.45,8,
PAIR_002220,HT_011137,HT_011721,2025-05-06,1,1.91,49.58,10,
PAIR_002221,HT_014335,HT_010955,2026-01-25,1,0.62,34.79,15,4.0
PAIR_002222,HT_013822,HT_017435,2025-06-07,0,,,0,
PAIR_002223,HT_017583,HT_011779,2025-05-23,0,,,0,
PAIR_002224,HT_017968,HT_019480,2025-05-30,1,1.55,89.51,5,3.0
PAIR_002225,HT_018437,HT_018317,2025-09-09,0,,,0,
PAIR_002226,HT_011103,HT_011536,2025-12-03,0,,,0,
PAIR_002227,HT_014610,HT_016581,2025-11-18,1,0.56,4.38,5,
PAIR_002228,HT_015500,HT_015517,2026-02-17,0,,,0,
PAIR_002229,HT_011030,HT_019597,2025-11-07,0,,,0,
PAIR_002230,HT_019438,HT_015189,2025-07-30,0,,,0,
PAIR_002231,HT_016548,HT_010466,2026-03-01,1,2.96,30.99,8,
PAIR_002232,HT_018614,HT_015534,2025-09-04,0,,,0,
PAIR_002233,HT_015084,HT_018220,2025-04-29,0,,,0,
PAIR_002234,HT_014385,HT_015090,2026-01-28,0,,,0,
PAIR_002235,HT_017309,HT_018439,2025-07-11,1,3.21,48.09,10,3.0
PAIR_002236,HT_013870,HT_018583,2025-08-14,0,,,0,
PAIR_002237,HT_018561,HT_011353,2026-01-01,0,,,0,
PAIR_002238,HT_019451,HT_013334,2025-05-16,0,,,0,
PAIR_002239,HT_013918,HT_012213,2025-09-17,0,,,0,
PAIR_002240,HT_011509,HT_019053,2025-12-02,0,,,0,
PAIR_002241,HT_019833,HT_019993,2025-10-09,0,,,0,
PAIR_002242,HT_017102,HT_010536,2025-05-14,0,,,0,
PAIR_002243,HT_012364,HT_011751,2025-12-16,0,,,0,
PAIR_002244,HT_013077,HT_018527,2025-06-29,0,,,0,
PAIR_002245,HT_014483,HT_013197,2025-06-10,0,,,0,
PAIR_002246,HT_015039,HT_018660,2026-01-17,1,1.17,28.82,8,
PAIR_002247,HT_018723,HT_017388,2025-11-13,0,,,0,
PAIR_002248,HT_019252,HT_015910,2025-06-02,0,,,0,
PAIR_002249,HT_013912,HT_011432,2025-08-13,0,,,0,
PAIR_002250,HT_011389,HT_017592,2025-07-24,1,0.67,11.87,4,3.0
PAIR_002251,HT_010066,HT_016455,2025-06-08,0,,,0,
PAIR_002252,HT_013808,HT_012987,2025-08-02,1,4.38,11.72,10,
PAIR_002253,HT_012631,HT_013857,2026-02-25,0,,,0,
PAIR_002254,HT_017628,HT_019672,2025-08-06,0,,,0,
PAIR_002255,HT_015654,HT_014515,2026-02-16,0,,,0,
PAIR_002256,HT_013112,HT_010591,2026-01-17,1,0.51,70.14,9,
PAIR_002257,HT_019548,HT_011828,2025-08-15,1,1.11,54.17,6,5.0
PAIR_002258,HT_016686,HT_019763,2026-01-15,0,,,0,
PAIR_002259,HT_011566,HT_014248,2026-04-03,1,1.05,91.4,10,3.0
PAIR_002260,HT_015654,HT_015848,2025-10-19,0,,,0,
PAIR_002261,HT_015586,HT_018881,2025-12-17,0,,,0,
PAIR_002262,HT_015677,HT_016639,2025-12-28,0,,,0,
PAIR_002263,HT_014327,HT_012515,2025-07-21,0,,,0,
PAIR_002264,HT_014127,HT_017076,2026-01-25,0,,,0,
PAIR_002265,HT_014952,HT_012683,2025-07-20,1,0.48,43.33,7,5.0
PAIR_002266,HT_011663,HT_015626,2025-08-29,0,,,0,
PAIR_002267,HT_013458,HT_013195,2025-11-20,1,2.52,40.07,7,4.0
PAIR_002268,HT_017567,HT_018035,2025-08-08,1,2.88,20.13,7,
PAIR_002269,HT_017956,HT_018984,2026-03-16,1,2.07,13.35,9,
PAIR_002270,HT_010350,HT_018523,2025-12-22,1,6.19,33.34,5,3.0
PAIR_002271,HT_018179,HT_013478,2025-05-12,1,0.9,13.31,15,5.0
PAIR_002272,HT_013658,HT_014875,2025-11-21,0,,,0,
PAIR_002273,HT_014304,HT_018159,2025-04-18,1,1.39,64.69,8,
PAIR_002274,HT_013964,HT_019569,2025-10-18,0,,,0,
PAIR_002275,HT_019743,HT_013065,2025-05-12,0,,,0,
PAIR_002276,HT_018247,HT_015960,2025-08-19,1,1.41,6.24,6,3.0
PAIR_002277,HT_014703,HT_013113,2025-08-12,0,,,0,
PAIR_002278,HT_012952,HT_013087,2026-02-02,1,1.76,35.37,6,3.0
PAIR_002279,HT_017087,HT_017690,2025-08-03,1,1.83,20.4,6,
PAIR_002280,HT_012288,HT_010787,2025-08-16,0,,,0,
PAIR_002281,HT_019446,HT_012470,2026-03-06,0,,,0,
PAIR_002282,HT_011106,HT_018707,2025-11-29,1,3.6,58.63,4,
PAIR_002283,HT_015859,HT_017058,2025-08-23,1,1.78,5.19,7,
PAIR_002284,HT_017667,HT_018034,2025-04-18,0,,,0,
PAIR_002285,HT_013195,HT_013891,2025-09-10,0,,,0,
PAIR_002286,HT_017780,HT_017159,2026-03-03,1,2.11,29.48,6,
PAIR_002287,HT_014815,HT_012702,2025-12-18,0,,,0,
PAIR_002288,HT_017627,HT_012209,2025-06-18,0,,,0,
PAIR_002289,HT_013275,HT_012926,2025-09-29,0,,,0,
PAIR_002290,HT_019780,HT_015452,2026-01-28,1,0.79,21.91,11,3.0
PAIR_002291,HT_011114,HT_016858,2026-01-12,0,,,0,
PAIR_002292,HT_016890,HT_015503,2025-11-03,0,,,0,
PAIR_002293,HT_014608,HT_019611,2025-07-12,0,,,0,
PAIR_002294,HT_010157,HT_012793,2025-09-16,1,4.7,25.96,6,
PAIR_002295,HT_012301,HT_012115,2026-02-11,0,,,0,
PAIR_002296,HT_015217,HT_015509,2025-11-20,0,,,0,
PAIR_002297,HT_010989,HT_018226,2025-07-06,0,,,0,
PAIR_002298,HT_019633,HT_015490,2025-09-03,0,,,0,
PAIR_002299,HT_014595,HT_017635,2025-12-03,0,,,0,
PAIR_002300,HT_012020,HT_010688,2025-11-12,1,16.05,21.45,10,3.0
PAIR_002301,HT_010001,HT_010390,2026-03-31,0,,,0,
PAIR_002302,HT_018538,HT_016064,2025-12-01,1,1.33,43.74,9,5.0
PAIR_002303,HT_010404,HT_014204,2026-01-30,0,,,0,
PAIR_002304,HT_012772,HT_018293,2025-08-20,0,,,0,
PAIR_002305,HT_018829,HT_011101,2025-08-05,0,,,0,
PAIR_002306,HT_019153,HT_017460,2026-01-25,0,,,0,
PAIR_002307,HT_011110,HT_011498,2026-04-05,1,5.55,19.69,8,3.0
PAIR_002308,HT_016958,HT_017662,2026-04-11,0,,,0,
PAIR_002309,HT_018153,HT_016099,2026-01-04,0,,,0,
PAIR_002310,HT_016918,HT_012199,2025-05-31,0,,,0,
PAIR_002311,HT_018087,HT_014671,2025-06-18,0,,,0,
PAIR_002312,HT_019330,HT_012930,2025-11-16,1,0.09,33.22,11,
PAIR_002313,HT_019025,HT_014954,2025-11-02,1,0.76,43.87,16,5.0
PAIR_002314,HT_016578,HT_014721,2025-10-15,1,4.75,8.75,4,4.0
PAIR_002315,HT_019426,HT_015740,2025-09-20,0,,,0,
PAIR_002316,HT_017034,HT_011752,2025-05-05,0,,,0,
PAIR_002317,HT_018424,HT_010511,2025-07-26,1,1.07,45.29,10,4.0
PAIR_002318,HT_012841,HT_017881,2025-08-13,0,,,0,
PAIR_002319,HT_013322,HT_015505,2025-12-11,0,,,0,
PAIR_002320,HT_013288,HT_018895,2025-06-02,0,,,0,
PAIR_002321,HT_018863,HT_019789,2025-11-18,0,,,0,
PAIR_002322,HT_013783,HT_015523,2025-05-31,1,0.98,39.77,4,3.0
PAIR_002323,HT_017484,HT_019114,2025-07-17,0,,,0,
PAIR_002324,HT_010857,HT_016371,2025-05-22,0,,,0,
PAIR_002325,HT_010494,HT_018099,2026-01-18,1,8.88,52.58,6,3.0
PAIR_002326,HT_016545,HT_013552,2025-09-17,1,0.19,4.52,7,4.0
PAIR_002327,HT_011455,HT_018692,2025-07-29,0,,,0,
PAIR_002328,HT_012973,HT_014918,2025-08-06,1,1.51,5.26,13,4.0
PAIR_002329,HT_013473,HT_018658,2025-12-01,0,,,0,
PAIR_002330,HT_013199,HT_014980,2025-12-19,1,0.81,14.58,12,3.0
PAIR_002331,HT_018002,HT_019043,2025-06-09,0,,,0,
PAIR_002332,HT_015999,HT_016788,2025-06-18,1,0.69,57.9,9,3.0
PAIR_002333,HT_010044,HT_019322,2025-04-24,0,,,0,
PAIR_002334,HT_016124,HT_012711,2025-12-28,0,,,0,
PAIR_002335,HT_011371,HT_017314,2025-10-08,1,0.93,62.25,8,5.0
PAIR_002336,HT_018892,HT_011862,2025-07-10,1,2.27,8.18,10,
PAIR_002337,HT_014431,HT_011379,2025-05-12,0,,,0,
PAIR_002338,HT_017395,HT_010527,2025-09-21,0,,,0,
PAIR_002339,HT_014288,HT_016300,2025-04-20,1,3.97,29.62,7,
PAIR_002340,HT_017593,HT_017502,2026-01-23,1,2.17,8.52,7,3.0
PAIR_002341,HT_013399,HT_012027,2026-02-18,0,,,0,
PAIR_002342,HT_018849,HT_017613,2025-08-26,0,,,0,
PAIR_002343,HT_012913,HT_013804,2026-02-10,0,,,0,
PAIR_002344,HT_013230,HT_010883,2026-01-19,0,,,0,
PAIR_002345,HT_015303,HT_011457,2025-12-03,0,,,0,
PAIR_002346,HT_010257,HT_012125,2026-02-22,1,3.71,44.22,14,5.0
PAIR_002347,HT_012361,HT_012836,2026-03-30,1,2.2,46.31,6,4.0
PAIR_002348,HT_019113,HT_015265,2025-12-14,1,1.34,6.78,8,5.0
PAIR_002349,HT_015615,HT_016573,2026-01-15,0,,,0,
PAIR_002350,HT_018123,HT_018536,2025-11-26,0,,,0,
PAIR_002351,HT_010820,HT_015006,2025-10-05,0,,,0,
PAIR_002352,HT_019856,HT_010767,2025-12-14,1,0.97,34.41,7,
PAIR_002353,HT_014667,HT_014886,2026-03-26,1,1.03,13.21,11,5.0
PAIR_002354,HT_015118,HT_019300,2025-05-17,1,1.43,51.59,7,5.0
PAIR_002355,HT_014793,HT_013197,2025-09-02,1,0.87,26.62,10,
PAIR_002356,HT_016307,HT_019719,2025-05-27,0,,,0,
PAIR_002357,HT_017337,HT_010264,2025-11-26,1,0.64,46.17,7,4.0
PAIR_002358,HT_015749,HT_010824,2026-03-16,0,,,0,
PAIR_002359,HT_010484,HT_013897,2025-09-14,1,1.66,5.43,7,
PAIR_002360,HT_019009,HT_015972,2026-01-09,0,,,0,
PAIR_002361,HT_011114,HT_010133,2025-12-15,0,,,0,
PAIR_002362,HT_011609,HT_013533,2025-07-15,0,,,0,
PAIR_002363,HT_017445,HT_019159,2025-12-14,0,,,0,
PAIR_002364,HT_018738,HT_011109,2026-01-10,0,,,0,
PAIR_002365,HT_013175,HT_019510,2025-08-06,0,,,0,
PAIR_002366,HT_010464,HT_013648,2026-01-17,0,,,0,
PAIR_002367,HT_018940,HT_013967,2026-02-27,0,,,0,
PAIR_002368,HT_016152,HT_011940,2025-10-04,0,,,0,
PAIR_002369,HT_019657,HT_012557,2025-04-21,0,,,0,
PAIR_002370,HT_012359,HT_019391,2025-11-06,0,,,0,
PAIR_002371,HT_019380,HT_016901,2025-04-18,0,,,0,
PAIR_002372,HT_018277,HT_010108,2025-07-17,1,6.75,13.26,5,5.0
PAIR_002373,HT_014025,HT_016378,2025-05-09,0,,,0,
PAIR_002374,HT_013955,HT_016240,2025-08-24,1,1.23,3.06,6,
PAIR_002375,HT_019988,HT_019574,2026-01-24,1,0.1,18.56,12,
PAIR_002376,HT_011726,HT_013693,2025-09-07,0,,,0,
PAIR_002377,HT_015207,HT_014633,2025-09-26,0,,,0,
PAIR_002378,HT_014779,HT_018936,2025-09-11,0,,,0,
PAIR_002379,HT_012607,HT_011152,2025-05-09,0,,,0,
PAIR_002380,HT_012340,HT_010748,2025-06-10,1,5.81,28.58,5,
PAIR_002381,HT_010181,HT_012133,2025-12-28,1,4.35,13.1,8,5.0
PAIR_002382,HT_019081,HT_018767,2026-03-18,0,,,0,
PAIR_002383,HT_017287,HT_010612,2025-05-19,0,,,0,
PAIR_002384,HT_012675,HT_010015,2025-05-04,0,,,0,
PAIR_002385,HT_018103,HT_016680,2026-02-11,0,,,0,
PAIR_002386,HT_018579,HT_019738,2026-01-05,0,,,0,
PAIR_002387,HT_013367,HT_010259,2025-11-11,1,6.06,36.34,4,4.0
PAIR_002388,HT_016356,HT_013847,2025-09-21,0,,,0,
